component_01,component_02,component_03,roiName
0.040286504005288,0.0454593787450939,0.0397576660543354,Parcel_275
0.0367551465866144,0.0424474178187983,0.043932775168829,Parcel_276
0.0477854183872776,0.0449074323322669,0.0389170624481759,Parcel_277
0.0457243299681365,0.0442785144236029,0.043405028963572,Parcel_278
0.0375513849795808,0.0397253378188454,0.0411448741800128,Parcel_279
0.0434861787072441,0.0442674209955727,0.0407696113477297,Parcel_280
0.0307109765314943,0.0312321921744026,0.0305502791418681,Parcel_281
0.0266559111654322,0.0269490256048858,0.0234463938146353,Parcel_282
0.0402894573664643,0.0398272283123361,0.0389308557647592,Parcel_283
0.0695252833016506,0.0690859462041126,0.0706773815493002,Parcel_284
0.0344295581521919,0.0364205986688511,0.0317843316530512,Parcel_285
0.0461447756379086,0.0481403106864817,0.0428758100983779,Parcel_286
0.036016718521436,0.033494671409862,0.0273731187331504,Parcel_287
0.0340766415932391,0.0305579484349705,0.0291118104896081,Parcel_288
0.0455198568431797,0.0440684031811624,0.0307848488159534,Parcel_289
0.0511753989583921,0.0514712299818057,0.0433167973282481,Parcel_290
0.0358231242734457,0.036628616995497,0.0298869891542411,Parcel_291
0.0539509788321425,0.0560132116493225,0.0477532806072545,Parcel_292
0.0349815386979954,0.0363177686010587,0.0338260832006508,Parcel_293
0.0382718709460156,0.0389504848775873,0.0432655776478647,Parcel_294
0.0405792303516742,0.0413079490212082,0.0401435399176918,Parcel_295
0.0442545945021354,0.0439576285020204,0.044306766545404,Parcel_296
0.0443039797334046,0.0432379012117415,0.0415261100405657,Parcel_297
0.0461212547409059,0.0423927813768155,0.0409152990197381,Parcel_298
0.0433159142118805,0.0403812830800243,0.041706371840894,Parcel_299
0.0370250376064689,0.0358784346761324,0.0343282697325749,Parcel_300
0.0469123955939717,0.0448999501548757,0.0363785051780265,Parcel_301
0.0519575531386851,0.0497424059880754,0.039156054977983,Parcel_302
0.0469337076566291,0.0485367206693612,0.039982272951913,Parcel_303
0.0513001866993017,0.0553360446907278,0.0398134962957592,Parcel_304
0.0557334228336904,0.0512469468058775,0.0508026705007629,Parcel_305
0.0413158588103563,0.0382674565225421,0.0508653467200598,Parcel_306
0.0292954433315276,0.0302871872398542,0.0245470055210933,Parcel_307
0.0602478238613467,0.0610719554727652,0.0600336746768187,Parcel_308
0.0383412456762791,0.038962102566306,0.0392430054114241,Parcel_309
0.0391977669667686,0.0371350930170644,0.0415629079784133,Parcel_310
0.0286492468928924,0.0325765236520565,0.030598168452279,Parcel_311
0.0290705181305662,0.0324572426039305,0.0283079358894521,Parcel_312
0.0381696202985522,0.0423635340037558,0.0493799666649086,Parcel_313
0.0264013262133093,0.0291776143634826,0.0398363320570013,Parcel_314
0.0271499427433442,0.0328035617289999,0.0368085159192413,Parcel_315
0.0370895288728408,0.0425963295818114,0.0355431632233816,Parcel_316
0.021102927801461,0.0250380886222078,0.0269453222643087,Parcel_317
0.036731806545442,0.0402267309310306,0.0364850880652541,Parcel_318
0.0319276562541785,0.0350497322433954,0.044123822112833,Parcel_319
0.0454745582231875,0.042466420905667,0.0424410249091711,Parcel_320
0.0389919055097064,0.0391068669923017,0.0394916726796025,Parcel_321
0.0494729634140156,0.0484581156783679,0.043037366231969,Parcel_322
0.0537194172930168,0.0528488263979695,0.0489882201773843,Parcel_323
0.0624912511325956,0.0640274163027861,0.0596525141637895,Parcel_324
0.0429508011848102,0.0447483061281115,0.035596903044515,Parcel_325
0.0444318638197725,0.0449436265886377,0.0453774968404709,Parcel_326
0.0176191444505302,0.0195694047250107,0.022178599663253,Parcel_327
0.0127015700197945,0.0161422175224929,0.0149780646792955,Parcel_328
0.0180575941645836,0.0195418105955499,0.0186618009331736,Parcel_329
0.0388533345609135,0.0417889930793501,0.0329912409284336,Parcel_330
0.0260288257008951,0.0258934092806008,0.0280278101081109,Parcel_331
0.0128043940850917,0.0129055638827424,0.00265480798794606,Parcel_332
0.0494019448142129,0.0485023812931688,0.0522039427905375,Parcel_333
0.0475109156224529,0.0464296611258446,0.0518425673088227,Parcel_334
0.0366051982318195,0.0337994261934999,0.040299092333502,Parcel_335
0.0384075870445753,0.036455412342877,0.0357900124076825,Parcel_336
0.0465198503148065,0.041528100388904,0.0413953929745427,Parcel_337
0.0644891045627683,0.0539125509597735,0.0586980448665882,Parcel_338
0.0558700656244676,0.053103761124392,0.0540264483153813,Parcel_339
0.0631178190117152,0.0611666769633881,0.0564261036477408,Parcel_340
0.0485109135103095,0.0445116687749656,0.0336547015870545,Parcel_341
0.0483591235649229,0.0447364624428867,0.0480888464691775,Parcel_342
