component_01,roiName
0.0453653690315072,Parcel_209
0.0391554901075245,Parcel_210
0.0308331384014633,Parcel_211
0.0363516297871063,Parcel_212
0.0236480503728218,Parcel_213
0.0234835622631069,Parcel_214
0.0432947259796117,Parcel_215
0.0594382580951793,Parcel_216
0.0532188160475735,Parcel_217
0.0561167582962708,Parcel_218
0.0336362187803778,Parcel_219
0.0414699764263771,Parcel_220
0.0533553128307108,Parcel_221
0.0596616249278518,Parcel_222
0.0434726017775103,Parcel_223
0.0449709649270911,Parcel_224
0.046317843003478,Parcel_225
0.0483203333417229,Parcel_226
0.030343280142098,Parcel_227
0.0290397706817813,Parcel_228
0.0145230752459755,Parcel_229
0.0249020288018363,Parcel_230
0.0259798524504408,Parcel_231
0.0341553326529231,Parcel_232
0.0495413813314971,Parcel_233
0.0432510434218056,Parcel_234
0.0298464812051534,Parcel_235
0.0196831913867635,Parcel_236
0.0401088419579628,Parcel_237
0.0448047338578168,Parcel_238
0.0333172988761647,Parcel_239
0.041679152310788,Parcel_240
0.0454473897270647,Parcel_241
0.0816644721327182,Parcel_242
0.0237251066235443,Parcel_243
0.0155258634442612,Parcel_244
0.024841723157925,Parcel_245
0.0254486599511137,Parcel_246
0.0356237684212266,Parcel_247
0.0526514590853492,Parcel_248
0.0394096959714668,Parcel_249
0.0444611063124002,Parcel_250
0.0479901106043632,Parcel_251
0.0381245177199677,Parcel_252
0.0299932543597958,Parcel_253
0.0299854726007055,Parcel_254
0.0370407993401367,Parcel_255
0.0451873733079617,Parcel_256
0.0577768636032022,Parcel_257
0.0439948114366813,Parcel_258
0.0362639337709058,Parcel_259
0.0448218424572255,Parcel_260
0.0197778088311285,Parcel_261
0.025231557732346,Parcel_262
0.0227462096371039,Parcel_263
0.0344865330153171,Parcel_264
0.0280813564084741,Parcel_265
0.0414037379317713,Parcel_266
0.0134877670121716,Parcel_267
0.0168312124293715,Parcel_268
0.019656765513299,Parcel_269
0.0214225007131446,Parcel_270
0.0216345145223565,Parcel_271
0.0193716774960922,Parcel_272
0.0372204558039386,Parcel_273
0.0471701901246971,Parcel_274
0.0376623867923741,Parcel_275
0.0331752167550332,Parcel_276
0.0520567004124817,Parcel_277
