component_01,subjectID
-4.81942638389007,row_208
-8.4043268252471,row_209
-4.32057397084436,row_210
-2.66765447436522,row_211
-4.09034365426468,row_212
-0.4688783835728,row_213
-2.13770304032757,row_214
-0.474863654552574,row_215
-1.93467982581969,row_216
-3.43014100814501,row_217
-5.79447451707512,row_218
0.330284319059651,row_219
-4.04430382163399,row_220
-2.48906760917075,row_221
0.0922252977946839,row_222
1.78641886140041,row_223
-1.30959758066227,row_224
0.479738297957253,row_225
-7.96506757074859,row_226
-4.10480802184053,row_227
4.65969370895952,row_228
6.54040511620835,row_229
-5.0994816594973,row_230
0.499752268150525,row_231
-2.69462634770981,row_232
3.51975675736089,row_233
-0.741885855916963,row_234
-4.24676438192681,row_235
0.892176134116462,row_236
-3.59897346057687,row_237
-0.0236370828905868,row_238
2.66967071396279,row_239
-1.37913472807142,row_240
0.434345641249762,row_241
2.86790636003186,row_242
2.96785406074953,row_244
0.915475493278041,row_245
-1.85399615056321,row_246
-0.924676945249455,row_247
1.1080606920808,row_248
0.256233909431927,row_249
-4.09587273465469,row_250
-7.53059081227427,row_251
-0.599437643407063,row_252
-0.104101335637508,row_253
-2.08836898503003,row_254
-10.5607342737578,row_255
-8.86375603916633,row_256
-7.99382308751229,row_257
-1.24353926025578,row_258
-0.768117698949823,row_259
-3.48974204463039,row_260
-6.11904040560163,row_261
-3.38684084021165,row_262
-4.57965273497307,row_264
-5.35105826334576,row_265
-4.96615639145274,row_266
-1.28413838386674,row_267
5.8425951509439,row_268
-3.06677654294731,row_269
-2.22696049683875,row_270
-4.85920278394035,row_271
0.60538582250533,row_272
0.416199367282992,row_273
-2.37523096724821,row_274
0.538523760433308,row_275
-7.35795992422026,row_276
-6.8514578218214,row_277
6.03435153615997,row_278
-4.56763793271955,row_279
-4.2996578994506,row_280
-0.309707325527012,row_281
-3.34881861939398,row_282
-0.216698004160466,row_283
-3.91220895793836,row_284
1.59465335705085,row_285
-0.325491553094487,row_286
0.275243656564519,row_287
-3.38592526254869,row_288
-7.01555458844539,row_289
-0.433965427596081,row_290
1.93735307323639,row_291
3.24629668242485,row_292
-2.23538739062411,row_293
1.61115919305186,row_294
-5.73638127522411,row_295
1.16329394755011,row_296
1.14009611443378,row_297
0.801041398870146,row_298
0.911718542176675,row_299
-1.70062153762515,row_300
4.93593459186094,row_301
-2.68370762462309,row_302
-0.996187313077019,row_303
-3.7881458642079,row_304
-8.40005706552117,row_305
0.924113905323496,row_306
-1.40825419395843,row_307
-3.02266155119098,row_308
-1.70403333235796,row_309
-6.93013189743548,row_310
-0.687824400471259,row_311
2.28915584694126,row_312
-1.92042989664043,row_313
-2.71939387293084,row_314
-1.4009447079932,row_315
2.97780131465645,row_316
-1.66498778907398,row_317
-1.02870207460938,row_318
3.64778918872735,row_319
-3.07272276155419,row_320
-3.39364267121278,row_321
