component_01,component_02,component_03,component_04,subjectID
-42.5706176865641,32.6300105994788,-28.1712084105376,21.6723972252623,row_152
-4.75973715490174,5.75329290849581,5.0512525986839,0.901913546774185,row_153
-5.35107520605191,3.7804430310138,-3.1926491220244,3.0736876794332,row_154
-0.120071961814526,6.79844723146393,-5.52049074387727,10.8294843465539,row_155
25.0250911617955,-24.5935840655308,21.7818251367304,-21.3324722739029,row_156
-1.46591055227708,2.48960588480111,10.011441676163,-6.40075301050668,row_157
-7.73879645868658,13.541170066145,4.64331956302301,-2.79465256035614,row_158
-10.6412749075674,9.27913756240769,-2.24834724830596,3.83980706622041,row_159
-5.01959422066975,-0.581573568967953,-5.17496004690445,3.10157451399349,row_160
-8.0211762665327,7.01289409122553,-2.28648465497366,2.07618474890445,row_161
-16.29184611607,11.3911362067107,-20.1697476675083,16.2649093840141,row_162
-12.086151614353,11.77346350912,-3.39912466826731,10.9182581138813,row_163
-21.3896916622452,18.4031894422089,-25.7466656726596,23.8747727902421,row_164
-30.8073317091742,25.3364023679673,-17.8907660895911,17.4957459423282,row_165
-5.63336096970479,1.1207276191756,-7.64389733557575,5.25618173297136,row_166
-19.5787654679986,21.8315339754276,-3.1851115187649,7.85897620962229,row_167
-26.7758437230485,21.5546520793773,-17.485415157315,11.9327391177176,row_168
16.5195239081856,-24.7724111729088,-9.4602594093428,1.76125858084926,row_169
8.82393336943468,-9.5306149319497,-16.4836424251806,12.3148923033529,row_170
12.4144207827389,-16.5425951337063,14.8961592436072,-20.4442842219879,row_172
-33.2362236348401,30.099183928325,-21.7176908300443,23.6289912108341,row_173
9.88937542961259,-13.2662690755461,-12.736301398069,9.97679812222001,row_174
-10.9981882094547,7.65775067217969,-22.4871968357087,22.8502603602393,row_175
-17.8179451844247,20.357546317451,-5.72469948289173,7.18390130450053,row_176
-18.6209502460557,14.573223468467,-15.4990230488871,11.7581492706301,row_177
17.4338007026733,-20.2141596213716,8.0988726015983,-10.3507792784367,row_178
1.54531586599604,1.0681561141089,3.03565745634722,-1.00578949505738,row_179
-19.0178531254402,23.9548743156554,-11.0737986705259,13.0328004925707,row_180
-1.62140253153327,3.64317518966517,-5.10345777452141,3.76475795777148,row_181
-10.0268867953162,6.79868818531115,-2.58852837565919,2.94999017743222,row_182
5.05608543311553,1.4232857594438,-1.47663013099512,2.68088577538499,row_183
-10.0244137210161,5.61723312681598,-8.72942239184242,5.84409477907235,row_184
-20.0198151146521,23.2341214814463,-17.205226137926,21.7085820306469,row_185
-13.2665214537121,11.9569403347445,-7.75269760342554,9.43242807796252,row_186
-54.4446311721357,51.001404859241,-32.9414077599739,39.7324468898941,row_187
9.69201985361568,-9.07563959517094,10.2848910102332,-13.4118301172162,row_188
20.0683228556943,-13.1686584408206,26.967991740536,-25.2439731309667,row_189
-2.49987391092474,-0.630870094329011,-10.3081932630721,7.92630806526728,row_190
27.387232116596,-19.6025045703222,1.28925286604843,-3.75389250963528,row_191
-13.2429577029709,8.57131098579515,-17.2863030387516,13.7876663612578,row_192
-18.1596840542348,13.2014813735231,-13.7735641603905,0.643583046698177,row_193
17.8552957280609,-20.3723558490425,4.83094504627914,-7.83445004934995,row_194
-21.8707074847638,6.31090373614545,-33.6002798874189,25.3421141339427,row_195
-26.376421063712,17.7334254826532,-27.3409815954432,22.7385705965948,row_196
-10.4815227616972,3.31249623724255,-16.2895574901013,12.1520925433151,row_197
18.7684216106763,-22.3481876343022,6.16196285063003,-10.2780708489177,row_198
-14.0765319369412,10.760208328728,-22.6017973041709,22.3489139964445,row_199
-59.6527992992261,80.2546687611024,-35.0417471984784,66.2948115628567,row_201
-1.0224446535264,-4.98417334731492,-6.55969849355341,5.2339029082591,row_202
10.6574014804174,-3.94994399348916,15.1856057695676,-9.99324108735259,row_203
-17.911897714544,12.7831170934314,-21.3468335415064,20.5003400228563,row_204
-24.8415919471748,15.2703078053653,-23.9573760338937,22.3790590850071,row_205
-11.2901281416259,13.8151135636778,-13.8822528517786,20.4836761782816,row_206
-1.46888552456202,-11.446037602985,-5.66104400825321,-0.971891643930076,row_207
7.25528313575356,-6.48368343272257,-7.32635788720452,3.70718376333032,row_208
54.3079153170955,-64.7037232075445,10.1312352670056,-35.3192887810074,row_209
-23.7385167980682,18.2148752123826,-26.2614759199452,22.4052448441893,row_210
-0.417895067895926,-9.88924919613009,-13.5476725098551,7.87691157333421,row_211
-12.8070861975795,2.17711127530285,-21.9065769940219,14.0055274227476,row_212
-15.3415208669069,15.1073509154513,-8.85631567494351,8.96848665669709,row_213
9.34407048763853,-17.260280466976,-4.22880933502898,-1.70411756209342,row_214
10.0407980593707,-7.44836290449951,5.33890813696202,-3.96375360624262,row_215
0.500601174454763,-2.65363418093275,-7.17797415453172,6.35907082756243,row_216
-0.107039593779076,4.10403552742488,-8.81636511881085,12.9753350438179,row_217
-13.6744217443439,5.75737041396901,-23.9646101206101,15.3520206605598,row_218
-22.8634492996181,17.2337614264131,-10.4501108182991,4.70262010659459,row_219
-34.8846214068591,30.4522606306349,-29.1845186779744,26.4052167923961,row_220
-9.31891491097722,9.66527609721748,-11.7756143741822,12.1133574983468,row_221
14.4470578971332,-12.5934760504041,9.28943099971863,-11.4024904339184,row_222
-32.3184624110132,29.2140178009712,-18.1815604720416,25.3105476915157,row_223
0.0470029662534083,5.18828941662745,0.52888365742756,-0.74214168309911,row_224
-13.4914964715256,16.9671127326642,-4.2695727985042,8.09695828204536,row_225
-10.6633643881147,8.68183419175271,-22.705600671462,13.9461502762964,row_226
36.3612470025741,-45.4228205154719,3.0108954722574,-10.7178723984482,row_227
-9.54115058693774,12.6882140111373,9.31403857390347,-6.85946402131873,row_228
24.126094715291,-10.4765902619466,36.3720298791734,-28.0583770440743,row_229
32.0309511004342,-22.4453734181019,11.6591477660244,-14.6773685572504,row_230
-4.09976860846635,2.36512535881932,-2.15457422951843,1.6774653169873,row_231
-11.3557335562978,4.59916623468033,-14.1419608075922,7.89021572104034,row_232
2.76371471113423,1.26236519524731,11.0610849127553,-5.93573077339698,row_233
-51.4457884227665,43.3870236967948,-31.265021189282,28.8765670609276,row_234
-37.5598215101192,29.8813209078231,-32.6483414078864,28.1647859295943,row_235
15.9037391709867,-16.6044133467407,8.25119143213958,-8.38259081710648,row_236
-9.90531162042791,8.91414118264377,-12.9899354706495,8.56804415588887,row_237
-27.6363574724507,16.9950854129295,-23.3949568506336,24.4858598458803,row_238
-29.5484879099812,31.4357443290347,-9.10577132922942,14.2353596384562,row_239
0.885205046250843,-1.49531384963385,-3.80044323881126,2.415798492558,row_240
-2.24683320061191,2.18767168299745,-1.25564181995915,3.46047599422678,row_241
9.89465923401762,-6.28398866339205,17.4972361820299,-19.3594083307888,row_242
-26.2470194396147,22.4805982629122,-8.58797543133102,11.1166637872029,row_244
2.32161034264184,-4.95001272175878,7.80304646391399,-15.836016238096,row_245
-4.79381579789427,2.16101910214667,-9.75606521278295,8.9769125521571,row_246
6.53701735567135,-9.23741820154537,-2.29702338950553,0.841062953048,row_247
-13.9033607568358,15.1825607020021,-7.34468552761559,13.4534791123207,row_248
-11.0182665171776,9.40537942626101,-7.08641864145972,8.40250729499928,row_249
-4.40210900006774,2.39412770655587,-13.4126889166831,9.58096803491935,row_250
8.76870054195467,-11.9398219045884,-15.4252784109931,7.55889438295514,row_251
11.2638581962317,-12.3364945363889,2.40468430554574,-3.35951717971781,row_252
-3.14187596104635,4.3188066489618,-1.26577887916584,1.02645835063758,row_253
1.6377441015662,-6.35899396984179,-3.9429016103753,-3.57377988869016,row_254
-51.3712653341501,44.3327174295355,-51.6493787779662,40.9651948848821,row_255
-12.568686745183,11.919694785797,-22.6321800531683,10.3494733356239,row_256
-52.5979110056727,38.5036502794784,-52.4335114902617,42.1944188991155,row_257
14.2494020212331,-15.4802779285897,3.45704034104767,-5.7625980914993,row_258
-24.4801261674756,25.4406174966827,-17.5925176824325,24.2110233530601,row_259
7.58246676435537,-14.6387592000012,-8.7274177397995,2.02813441729873,row_260
59.9208355795683,-70.5334305881395,10.1107623250967,-22.9101818822649,row_261
2.07686953253519,-1.09148898445595,-9.18814828363008,10.6905752137085,row_262
-12.4254223688838,8.19825780451112,-18.3268472259404,13.7856628765186,row_264
-13.9232145113622,9.55708411845179,-19.3643777496007,10.7926424340595,row_265
-11.6053063925188,12.6959454381702,-17.885634987076,17.3977075899911,row_266
17.337686307816,-14.254320705663,5.0161882302636,-1.33187350352571,row_267
-24.7961900310756,13.0481314485287,-5.97711539199016,4.99957829925502,row_268
1.5880461290356,-2.68740836372756,-6.43875340994613,3.11849369756585,row_269
-19.9136441933296,8.87665748331309,-23.8015761459256,20.7640818281675,row_270
-55.6362807599375,39.5841637210375,-43.8811937479674,31.6540373999627,row_271
-13.9803095960156,20.4502151100769,-2.61208033893511,7.90881108028508,row_272
-21.7709207903536,13.6347432984915,-16.1049081674513,14.890456967114,row_273
-17.7398366641439,11.9821928164007,-20.3700626017699,20.1457549810941,row_274
-0.476356333761062,6.07854588406094,4.94210286011642,-3.16072444576279,row_275
-22.5409258596604,12.5432219704852,-31.0649526070832,18.442703237896,row_276
-14.1216282081371,4.45361455958952,-27.3159843013817,15.8660728852278,row_277
14.7155084549612,-11.6564509067588,22.5995622583096,-17.6259463460325,row_278
-16.7521955794883,17.8169021760308,-21.6648338582518,22.0303779788823,row_279
27.4079021717879,-28.67283922088,5.33713432937621,-13.3953620404606,row_280
48.5932919892137,-38.815780854254,29.5784804100219,-28.1996345270191,row_281
-29.7594444225346,26.3341503311038,-20.125513285084,11.0734542760958,row_282
-1.12820937743134,0.887449895466581,0.190559801261988,-1.99869273295745,row_283
-40.0218568665489,33.4766936879634,-38.0843205676363,41.4947235165722,row_284
26.6179748386161,-25.3095118868317,27.1328497046748,-38.0003928746633,row_285
-23.8966815461403,20.2335814435989,-15.4438717704359,16.385248298802,row_286
-24.1838369573812,15.017641270127,-16.9048400372639,14.3631671756961,row_287
-16.9986926499665,15.8412674953572,-17.2538397942848,15.6716445349713,row_288
-6.34608427696768,8.63952127897991,-19.1254331460379,16.5483748177061,row_289
-34.1483066668298,26.533998936107,-23.4642227200735,22.8587404640241,row_290
-17.6946349186029,16.1801115191816,-1.49340624439345,-1.85880782544367,row_291
-3.10193396084895,5.91590525018016,8.18863803866525,-4.86057079278963,row_292
-12.2851664129962,-1.00984277336183,-20.1104756965352,13.5185099651455,row_293
-17.9058820857022,16.7865009877962,-5.8363096364657,6.94789642081107,row_294
