component_01,component_02,component_03,component_04,component_05,subjectID
-35.2433376490839,34.0735722991055,-30.3817373858316,16.765887978365,-17.3455565922707,row_220
-10.6382564719936,12.2858181759468,-13.4228373586481,5.78320310678132,-10.5889958315446,row_221
15.301333344262,-14.8450558829169,10.6025655870179,-7.72817360501512,7.96368679831647,row_222
-34.8970184522157,34.7854705829529,-18.4631130600311,24.6250534564109,-7.76880920842816,row_223
0.828813498901388,4.72162118490745,2.87717828039126,3.86548600335665,6.55226360306123,row_224
-13.991895282456,19.7044382019813,-6.56168144513392,3.43535855634612,-10.7337573608562,row_225
-12.6290768623761,11.6419071315975,-24.2403411639547,6.09003348339274,-11.7692505994337,row_226
31.8618026657961,-45.6739906860878,-2.39884693364573,-20.3312031092858,-7.58381077945787,row_227
-7.14467826080722,11.4761457683136,10.5147755153745,-0.436628495503554,6.15283731855594,row_228
27.9040564750782,-15.6965631709528,40.9112233851536,-11.0612026365015,25.6210592848661,row_229
34.7034786317171,-27.4716750228086,16.5048970442256,-10.166772357999,14.8958870877095,row_230
-5.54410605615016,3.90517594789158,-2.46949051382878,4.21042557488081,1.4609898199684,row_231
-12.7243311499616,6.13712985882421,-13.2339839448908,9.55728478102547,1.28264342211365,row_232
3.10492960693047,0.73791077270195,12.8869063262879,2.740409483612,10.7291868845845,row_233
-53.1017925150609,49.6297676474011,-31.5634999378807,27.9103675419042,-10.7628126456492,row_234
-39.6372494012454,35.2875430234596,-33.9729861008604,20.6846519897465,-15.872598300955,row_235
14.4770618039125,-17.3657832981761,9.30710425151948,-2.10470435738562,10.5968758502873,row_236
-9.45374910829271,9.40291987750638,-10.9872656044949,8.06056320180543,-0.31510978116831,row_237
-32.6713676459723,23.5147273719216,-27.0193040907245,19.2860683375869,-13.8627640571313,row_238
-29.6178845250709,34.9420510296303,-8.41966656417188,16.7698328144695,-3.15699444724359,row_239
-0.348888962467572,-0.492582955642151,-4.66059838069213,0.576549670222832,-2.68997835144216,row_240
-3.13484433986115,3.36653935370764,-3.19325126007988,-0.0093510180562574,-6.2103003631487,row_241
12.5528962584346,-9.57999383648839,18.5175040587365,-12.7447442587229,10.0830054831587,row_242
-27.7757954480166,26.0117186896997,-9.06778872180896,15.2259465106794,-0.99259942239349,row_244
3.76410505137156,-7.16584209679965,5.66106973509536,-14.9237250960504,0.690464306117133,row_245
-5.49275041504821,3.18975577254687,-9.93678194234916,4.8736520736035,-5.24189655962646,row_246
4.35503270131515,-7.90858265596239,-4.7960330188991,-3.52763959466903,-5.86579676079522,row_247
-14.1355374513449,17.2123798349184,-8.14454655771228,8.94415876401498,-8.81999173911226,row_248
-12.557506297922,11.8636372194757,-9.01105807156292,5.57515570525888,-7.03317736672075,row_249
-5.22389644357265,3.62326122724841,-12.8237975248717,5.97762656373317,-4.03388360409655,row_250
5.65171365294484,-9.97448791627469,-14.6820372916429,4.99054218961173,-0.578175037851725,row_251
9.9391604061086,-12.5793702925554,1.17920461783859,-4.80727992590807,-0.395879697417389,row_252
-3.61275958430766,5.13582714674779,-0.23171934283644,4.6555152147523,3.85695460877624,row_253
0.844428302052708,-6.31009838478009,-4.01801826363725,-2.24302924385753,2.33898871434965,row_254
-53.7682880391415,51.3700102128543,-50.623145215513,34.4533979304278,-15.3795960652568,row_255
-11.7168698951855,12.8616625364072,-23.6621422877968,-0.599795312688839,-14.4442452451229,row_256
-56.9445963475951,47.4308558869748,-59.8901484771172,19.1050803056723,-40.454406232207,row_257
12.9661348594861,-15.8257910115482,2.6625145497228,-6.18675132851939,1.49110727865172,row_258
-26.2459515501819,29.6779570955532,-17.5650958172396,21.4131778734093,-8.40681776455746,row_259
4.39112662273302,-13.0810960432413,-12.0344898289887,-4.78939277291874,-8.20783205156488,row_260
54.743670053231,-73.1887016882727,7.72904138835922,-24.7992207884284,8.41125420693985,row_261
0.605338244483275,0.511214103097822,-10.3099437659131,3.55926352012606,-8.80832006168801,row_262
-13.9804730845193,10.6728057752561,-18.2679426793112,10.384355734999,-5.70192166438173,row_264
-14.1249314446851,10.9564284007821,-20.4435306907986,3.53774024001599,-10.5560373554008,row_265
-11.6824517822911,14.2053744248204,-14.8317958761788,15.6851903800505,-1.51639127842522,row_266
16.3350823885182,-14.944953563551,6.68317168111771,0.753309835277912,6.41887820237686,row_267
-27.6529372967853,16.7657216962123,-9.52833730333674,7.6382767835564,-4.132490151636,row_268
0.828650823174675,-2.1290435517172,-6.1738704869539,1.61945285206157,-1.06956353526618,row_269
-23.3666358229015,13.2929855519179,-25.8704344547463,14.1043219932749,-12.0849994208175,row_270
-58.0534477596882,46.1158028614403,-47.7467548175393,21.2000950853229,-23.3211711805806,row_271
-12.9310600912167,21.2360811168872,0.810968569678466,14.7059045489499,6.7670987379072,row_272
-22.7059721288521,16.1146115656322,-17.7091689019898,9.21675475528726,-10.8196894393835,row_273
-21.1716593926741,16.5323136873244,-21.0277172541698,17.5371111728659,-6.89093896170878,row_274
1.96648377974085,4.61575419724879,2.17536853569246,-11.1754612766474,-11.2926354070213,row_275
-24.6068953830952,16.2227061914413,-36.1756248434083,2.19793642627697,-24.9452200688505,row_276
-16.3554719029805,7.46278784067557,-29.7003116743641,5.37352326405462,-15.0713835495263,row_277
16.6398927677632,-14.9590353413962,21.7574391511505,-14.6610928380403,5.32747195544777,row_278
-21.1338857970639,24.17204894689,-22.1238924159115,20.0061551905652,-7.38117294484387,row_279
26.3684979656279,-30.7192027323013,5.25512490546464,-13.2350920196921,5.65834955187291,row_280
49.8200853925844,-44.4281905899976,32.0676103768497,-20.4511663449618,18.99139661931,row_281
-26.8878951888066,26.4227288608887,-18.8252884427583,7.2807569735887,-7.19010780959601,row_282
-1.23899641421712,1.06693016121831,-0.595996077120189,-2.1336827666078,-1.03322834580219,row_283
-44.0831334135362,41.4227111106741,-44.3527596228928,21.1928426196122,-35.2930727197059,row_284
29.7915586818778,-31.8044780189437,33.0089741157464,-16.1464399785505,34.7659415658584,row_285
-25.3546637616854,23.8699168905012,-16.6592083378483,13.0770673617833,-9.15240923581614,row_286
-26.9283160052813,19.1928060564486,-20.5365072191635,9.25601328296058,-12.6717170200085,row_287
-17.384025144597,17.9975645662922,-16.3723215209546,12.4746993551857,-5.81899681006271,row_288
-7.74954560592202,10.9094586568275,-16.0458061397088,16.2728937268774,0.580414646873572,row_289
-38.2439006580481,33.4133590643535,-29.7687719134454,12.6971460403696,-23.125968753768,row_290
-17.0311017065029,17.140057359538,-2.51075363054555,0.857633209143485,-1.01685269356391,row_291
-2.68036661690773,6.04612772890865,7.5595948662143,-1.94333974184426,1.59179213109491,row_292
-16.1842132277585,2.74295921082684,-23.8386305346525,5.78006546041597,-12.8968047420143,row_293
-19.5655899857147,20.202261794165,-8.45438598351232,5.81967489853333,-7.46225219556765,row_294
1.61491272154619,-5.27556952912504,-12.3119724282241,-1.71364687047425,-5.85616216461267,row_295
-0.825406696642685,4.67583039493255,2.83465382936699,1.00272754671898,1.7335031702865,row_296
6.22088060792395,-12.5910860721902,-0.357794538136694,-6.89098085179032,-4.04444843625756,row_297
7.88975082319831,-8.98497043569585,7.89638832073185,3.36934373228774,11.5369782111229,row_298
0.506783775684362,-1.4352399843344,-0.566779353307935,1.38060332311164,-1.69948587552945,row_299
-21.0660288315495,20.42488601487,-15.5818479080832,9.512478718362,-7.8578864551626,row_300
-35.8358023007507,40.2746724972644,-4.19170902536856,20.1156083847753,4.07002074258018,row_301
-25.9550639985691,13.5700073110517,-25.0162867331343,21.7448218862168,-0.67486078441575,row_302
-24.4411388848126,24.858718709466,-21.2817067708726,7.7275294356562,-20.6109791603008,row_303
-9.9887677179294,8.47230166626242,-14.7009161473051,22.125395319077,2.33793652141752,row_304
