component_01,component_02,subjectID
8.73293109569828,-5.59242135189644,row_156
11.512099307633,-8.94227190863315,row_157
7.62516054421705,-11.4309785294283,row_158
4.20813710932419,-2.80456106522216,row_159
-0.977235368793186,2.96637389920375,row_160
2.79682823965109,-3.12148859305388,row_161
-10.6512808624872,8.84905349512074,row_162
3.98427600389741,2.14542936741536,row_163
-14.0296748472264,12.0529808412706,row_164
1.3500360703821,-0.963685979119825,row_165
-3.00865658582338,3.6674653169427,row_166
7.80053000183486,-7.40853643245504,row_167
-1.28150534776155,-3.15014817065995,row_168
-17.9067815046825,19.0405988716825,row_169
-23.0404996545637,20.741605040029,row_170
9.62834098107204,-10.1965343711604,row_172
-2.61414214193706,3.13009166168635,row_173
-18.3412496963896,19.5483450798064,row_174
-16.3241573080664,18.1320719413301,row_175
3.5192798248132,-6.25203725661467,row_176
-4.07450096056209,1.50532661558047,row_177
-0.720605128496543,2.95153855778891,row_178
1.54908498321193,-1.67587529479688,row_179
-1.99830923439427,-2.41517532660687,row_180
-5.28219003739167,2.03777356814148,row_181
3.96293009022307,-2.18542708512297,row_182
-6.81993304059772,3.34765128650602,row_183
-2.06842551096182,1.55761542972762,row_184
-7.40291347684485,6.90724596122894,row_185
0.0746859944093163,1.05089756237629,row_186
-2.08559517641402,5.03888658054411,row_187
5.23177427436676,-7.70187101723317,row_188
14.9457893911502,-16.4743626861942,row_189
-8.22667360104098,8.17553244604998,row_190
-17.4350909493284,11.906359403705,row_191
-9.37291808897726,8.10229848468923,row_192
-2.39649064738619,-8.62851793161614,row_193
-4.63593209842988,5.85193568420733,row_194
-18.1665006105884,20.1995573534354,row_195
-10.8455410075712,10.1586854440785,row_196
-8.58296413428108,9.15301831480869,row_197
-3.52010284624108,4.59290642300937,row_198
-14.870599172606,15.7113245520005,row_199
-7.56030070919152,14.6609429917964,row_201
-4.35827854144558,7.92921511984017,row_202
7.73360146165125,-6.83903447554681,row_203
-10.7899825493486,12.0325464607288,row_204
-7.77200864079308,11.0901315427837,row_205
-8.9880842495062,12.1752317995165,row_206
-1.16928059130111,4.97124908781367,row_207
-12.7721209851877,9.55002417427082,row_208
-18.9279390292084,9.03553070648538,row_209
-12.3263326982475,10.257454526962,row_210
-10.6772600589959,13.5004871577091,row_211
-12.310520788652,11.6729665971206,row_212
-0.777885928584588,-0.810091717205993,row_213
-7.93206768049535,9.71382740986638,row_214
-0.955803921660808,1.55722356189276,row_215
-7.38203237824249,8.37092548577538,row_216
-10.681750080731,11.6047581841657,row_217
-15.5762174660124,11.8239425208325,row_218
4.20127273316066,-8.08072578629251,row_219
-9.4403083143353,6.21306137330564,row_220
-7.15797746247197,6.15278569082826,row_221
0.891276455312365,-2.78498730335819,row_222
1.05279807361354,4.54432126689613,row_223
-1.32943646482414,-3.15421144079808,row_224
2.73171416315492,-3.351520858742,row_225
-17.5807007876625,9.40505530786232,row_226
-15.8801908427918,19.9996695095643,row_227
15.1339672104647,-16.5371129041726,row_228
20.0467041639979,-20.1471865037738,row_229
-9.5949215929497,2.68353057105282,row_230
0.787130456116534,-0.350226903379842,row_231
-6.58138283558982,4.68137354972916,row_232
8.62231838539355,-6.58934675301137,row_233
-1.01161686785491,-0.890544231289139,row_234
-9.93100014889064,7.23372313162064,row_235
-0.448595715415515,2.74222919720975,row_236
-7.39473696716515,2.68183954040038,row_237
-5.00580356419631,11.4580736036403,row_238
7.41654255100118,-7.46240879075771,row_239
-4.21617351225992,3.55251624206702,row_240
-0.146282091900844,2.19099646866814,row_241
11.4372184955856,-15.0878765897058,row_242
7.79149663815521,-5.32969327788308,row_244
7.7637104901531,-13.2451733141737,row_245
-7.00696362455853,7.84675866196136,row_246
-5.0406907421417,6.61248565961536,row_247
0.619309741062447,2.6436067298824,row_248
