component_01,component_02,component_03,component_04,component_05,component_06,subjectID
-21.2492368984046,-14.8046061353537,-0.202877616301144,-10.1449553635213,1.58511120725757,6.67036238961954,row_086
-13.6357732969402,-9.95661369919352,-6.36878622424667,-12.3549784613678,-1.09518397665562,7.76934056845297,row_087
-5.78090783127486,3.59206834020276,-6.14369111899187,2.13655479082348,2.42707802807947,-1.80519076091723,row_088
-3.45509774393698,-8.22257235039811,5.80642734675602,-0.21563743050328,1.79761586326949,3.62448948579591,row_089
-62.0257698743983,-23.4574939031328,-47.5641430465145,-19.2887852274604,20.7243507198701,18.5621756606253,row_090
-49.1111703952207,-31.0233973937073,-27.0484793973904,-11.9364281799496,24.99061745592,20.0081308077026,row_091
-32.8782240844442,-33.0944801030601,-7.46890277402496,-17.0296949498561,9.33888012279369,15.8243605018522,row_092
-12.9141382689474,-2.86856580252628,-3.62126345855964,0.633061744770995,10.3427118234696,0.574225026189598,row_093
-16.6804138636646,-9.15640505793487,-10.4058815574347,-7.5439469695175,8.03887930248733,8.50926251272907,row_094
-6.26952709646115,-9.84485510325344,2.41058918856962,-5.58608882121433,2.29826231209709,2.49625374899088,row_095
2.13138956877724,5.37585298747812,-5.61099737512836,-0.316568185353341,-2.24749276026023,1.65895237663584,row_096
29.7943736555882,13.5761743067373,18.893849341149,14.723851103697,-4.46941733986468,-12.6792961425748,row_097
-19.4983625678963,7.08037345781004,-24.5263772679442,-0.144255677527346,7.7472021614197,4.28975894192336,row_098
-66.8768173338619,-36.7063273924684,-39.2473238533385,-26.0159508091271,20.4375718212347,21.8102495221799,row_099
-21.3566667344851,-26.3356992088465,0.364806828754943,-15.1900433117548,2.7452420403046,6.25705304702419,row_100
-44.8299582295329,-38.5020241175013,-5.89960056344234,-10.5180553897134,22.2462318555094,15.9268944760323,row_101
-45.8452249052714,-35.7758614568511,-12.7797188789254,-17.8759898449687,15.9923501773192,15.4766583084103,row_102
-23.4721583917687,-10.8370639763852,-12.8748046943404,-13.1235262527991,3.11774067070423,9.22937262080708,row_104
-19.8105738916373,-13.2389584591657,-13.4040666112582,-8.385298225471,4.94337900373415,10.6937120622108,row_105
26.2982731144475,27.9794057451778,-1.20446038492855,13.5028327651382,-9.55405319689661,-7.38796502129809,row_106
-56.0550149064284,-41.3371843658088,-22.3887477774439,-24.076816877054,18.4719907762598,21.9625422826946,row_107
-14.2237069385027,-15.1381780700518,-6.95081190655903,-5.72073310007904,3.34365412225917,7.26684154559228,row_108
-9.65063971270199,-4.24721163283078,-4.32276734147099,-5.2530044178605,4.66292635936177,0.559250853129497,row_109
-24.1001365958252,-20.7802562327999,-7.73046572643147,-8.04961251023279,9.19839408998192,8.68665555213772,row_110
-8.70667918297311,-6.75365874136866,-3.88171096287507,-0.481314290743349,8.8399863975675,0.247385587396189,row_111
-67.5341794603855,-49.7852546997137,-20.6406813901331,-20.9155442418914,27.4113182015466,19.9376189905939,row_112
-16.9878975920875,-19.3250304933545,-9.08617904022622,-19.182464747845,3.90266858778045,16.9248480357134,row_113
-0.211481913586152,4.83927701046404,-5.12438707031046,3.01378889877585,4.24562555651223,1.02288057457421,row_114
-79.2041765888937,-50.297097469211,-39.1706746932493,-31.1090692137496,23.6054854696578,24.6993447822206,row_115
12.9380845771352,-27.615535469796,40.5205327078717,-3.91414553374843,-1.91792671276807,-0.661180000579876,row_116
9.4664062562232,6.96668979659177,1.14583457751272,16.0499524845812,9.06162832869528,-0.84133573853373,row_117
-29.6858736687733,-31.1197306520079,2.85362564187649,-10.3678881076279,17.511370041505,2.90958051494727,row_118
-19.3014174009142,-14.8866123555217,-9.54233030294549,-3.10959491682575,7.18894916592362,4.03597305216942,row_119
-36.1737302696862,-19.5899858044801,-25.0718927411723,-7.63157582795844,17.1302729967177,14.0656210833313,row_120
-41.4087559562519,-32.9414849958099,-11.7125308593606,-14.0131127186845,20.7041775338003,14.2185546834732,row_121
-33.0190599661627,-17.8762735552488,-20.0331315264929,-9.45458232877346,14.2242060321616,11.9288513275077,row_122
6.75922664172904,16.9658504729574,-6.33548370428072,7.07313350811481,1.76011174350809,-6.39605104304185,row_123
-53.9146251088933,-44.6745157697618,-12.4042131147468,-21.8276543941897,16.0161191436219,14.2824703111839,row_124
0.452217996934371,5.65837129905692,-5.64970245668106,0.368759893627031,0.605664441515885,-1.95449723163648,row_125
